cntry,pspwght,gincdif,Y_support_redist,hincfel,T_subj_poor,hinctnta,agea,eduyrs,gndr,female,emplrel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
GR,0.43518123,1.0,1.0,4.0,1.0,4.0,60.0,12.0,2,1,2.0,3.0,4.0,3.0,,3.0,5.0,,4.0,5.0,2.0,4.0,5.0,,6.0,3.0,3.0,2.0,4.0,5.0,,3.0
GR,0.5876371,3.0,0.0,2.0,0.0,5.0,32.0,18.0,2,1,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0
GR,0.9626087,1.0,1.0,2.0,0.0,,79.0,11.0,1,0,2.0,3.0,4.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,4.0,5.0,2.0,5.0,6.0,5.0,6.0,2.0,3.0
GR,0.21022266,3.0,0.0,4.0,1.0,,24.0,16.0,2,1,1.0,6.0,4.0,5.0,6.0,4.0,4.0,2.0,3.0,4.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0
GR,1.2840664,3.0,0.0,2.0,0.0,2.0,42.0,9.0,1,0,2.0,5.0,3.0,6.0,2.0,5.0,5.0,2.0,4.0,4.0,2.0,6.0,5.0,2.0,5.0,2.0,2.0,3.0,5.0,6.0,5.0,2.0
GR,0.3133622,3.0,0.0,3.0,1.0,,70.0,9.0,1,0,2.0,2.0,,5.0,2.0,6.0,5.0,5.0,3.0,3.0,4.0,6.0,5.0,2.0,4.0,,4.0,3.0,5.0,5.0,5.0,5.0
GR,1.1091632,2.0,1.0,1.0,0.0,4.0,51.0,12.0,2,1,2.0,6.0,2.0,6.0,4.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,6.0,5.0,4.0,3.0
GR,0.6004152,1.0,1.0,3.0,1.0,3.0,81.0,,1,0,1.0,4.0,2.0,6.0,4.0,5.0,2.0,2.0,6.0,6.0,3.0,5.0,5.0,3.0,5.0,2.0,3.0,2.0,6.0,6.0,6.0,4.0
GR,0.93826306,2.0,1.0,3.0,1.0,2.0,25.0,12.0,2,1,1.0,5.0,,6.0,5.0,6.0,5.0,3.0,2.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,5.0,6.0,5.0,3.0,5.0
GR,0.451677,2.0,1.0,3.0,1.0,4.0,60.0,16.0,1,0,1.0,6.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0
GR,0.6466706,1.0,1.0,3.0,1.0,,47.0,12.0,2,1,,4.0,5.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,5.0,2.0,4.0,5.0,2.0,3.0,4.0,5.0,2.0,4.0,6.0,2.0
GR,0.41276312,1.0,1.0,2.0,0.0,,20.0,12.0,1,0,,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0
GR,0.93136096,1.0,1.0,3.0,1.0,,75.0,16.0,2,1,1.0,6.0,3.0,6.0,6.0,6.0,,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0,5.0,6.0,5.0,6.0,4.0,3.0
GR,0.75663936,2.0,1.0,3.0,1.0,,68.0,12.0,1,0,1.0,4.0,3.0,6.0,5.0,6.0,3.0,4.0,3.0,5.0,3.0,6.0,5.0,5.0,6.0,,5.0,3.0,5.0,5.0,6.0,4.0
GR,0.14283328,3.0,0.0,3.0,1.0,4.0,54.0,12.0,2,1,1.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0
GR,2.4179466,1.0,1.0,3.0,1.0,,25.0,15.0,2,1,1.0,4.0,4.0,5.0,,5.0,4.0,5.0,6.0,5.0,3.0,6.0,5.0,3.0,5.0,2.0,4.0,2.0,5.0,5.0,6.0,4.0
GR,0.92474663,1.0,1.0,2.0,0.0,5.0,,15.0,2,1,1.0,5.0,2.0,6.0,5.0,6.0,3.0,2.0,2.0,5.0,2.0,5.0,6.0,5.0,5.0,2.0,5.0,6.0,6.0,4.0,6.0,2.0
GR,0.88745445,2.0,1.0,2.0,0.0,3.0,28.0,4.0,1,0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0
GR,0.67935205,1.0,1.0,3.0,1.0,,64.0,12.0,1,0,2.0,5.0,3.0,5.0,5.0,6.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,,5.0,3.0,4.0,5.0,6.0,4.0
GR,1.7601926,2.0,1.0,1.0,0.0,3.0,57.0,20.0,1,0,1.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,6.0,6.0,,3.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0
GR,0.90173924,1.0,1.0,1.0,0.0,,72.0,19.0,1,0,2.0,6.0,6.0,5.0,6.0,6.0,4.0,-1.0,2.0,2.0,6.0,6.0,5.0,4.0,5.0,3.0,4.0,,5.0,4.0,6.0,5.0
GR,0.463786,1.0,1.0,3.0,1.0,,35.0,18.0,2,1,1.0,6.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
GR,0.46952266,4.0,0.0,2.0,0.0,,,15.0,2,1,1.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,3.0
GR,0.5416576,5.0,0.0,2.0,0.0,5.0,47.0,,1,0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0
GR,0.76499045,1.0,1.0,1.0,0.0,2.0,32.0,15.0,1,0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,3.0,6.0,3.0,4.0,6.0,5.0
GR,0.7283558,2.0,1.0,3.0,1.0,,21.0,10.0,1,0,,5.0,2.0,5.0,6.0,3.0,4.0,,5.0,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,5.0
GR,0.92588896,2.0,1.0,3.0,1.0,,53.0,12.0,1,0,1.0,5.0,4.0,6.0,5.0,6.0,3.0,4.0,4.0,3.0,5.0,6.0,4.0,5.0,6.0,3.0,4.0,4.0,6.0,5.0,5.0,5.0
GR,0.8688633,3.0,0.0,3.0,1.0,2.0,42.0,15.0,1,0,2.0,6.0,2.0,5.0,4.0,3.0,6.0,2.0,5.0,3.0,4.0,6.0,5.0,3.0,5.0,2.0,3.0,4.0,6.0,4.0,2.0,4.0
GR,1.2637186,1.0,1.0,3.0,1.0,4.0,69.0,9.0,1,0,1.0,,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,5.0,6.0,3.0,4.0,2.0,6.0,6.0,5.0,5.0
GR,0.756233,1.0,1.0,3.0,1.0,4.0,74.0,,2,1,,5.0,3.0,6.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,3.0
GR,0.41365454,1.0,1.0,3.0,1.0,,37.0,12.0,1,0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0
GR,0.901004,2.0,1.0,3.0,1.0,3.0,,13.0,2,1,1.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,-1.0,5.0,-1.0,4.0,5.0,5.0,6.0,2.0,3.0,4.0,6.0,4.0,4.0,3.0
GR,3.3379726,1.0,1.0,4.0,1.0,,32.0,,1,0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
GR,1.3852538,1.0,1.0,2.0,0.0,,41.0,12.0,2,1,,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0
GR,0.6454984,1.0,1.0,4.0,1.0,3.0,62.0,,1,0,1.0,5.0,2.0,-1.0,4.0,5.0,5.0,5.0,4.0,6.0,2.0,-1.0,3.0,-1.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0
GR,0.73253894,3.0,0.0,3.0,1.0,,59.0,12.0,1,0,2.0,6.0,5.0,5.0,5.0,6.0,5.0,3.0,6.0,,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,
GR,1.9344873,1.0,1.0,3.0,1.0,4.0,19.0,12.0,2,1,,5.0,5.0,3.0,5.0,3.0,3.0,5.0,2.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0
GR,1.9914232,2.0,1.0,4.0,1.0,,60.0,17.0,2,1,,6.0,3.0,6.0,4.0,6.0,4.0,2.0,5.0,,4.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0
GR,0.21365447,3.0,0.0,4.0,1.0,3.0,42.0,12.0,2,1,1.0,,2.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,3.0,5.0,3.0,4.0,2.0,6.0,6.0,5.0,5.0
GR,1.3172691,1.0,1.0,3.0,1.0,,,12.0,1,0,2.0,4.0,3.0,6.0,2.0,4.0,2.0,5.0,2.0,,4.0,4.0,5.0,2.0,3.0,2.0,6.0,2.0,,4.0,2.0,5.0
GR,0.724275,5.0,0.0,1.0,0.0,,63.0,,2,1,,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,6.0,4.0,5.0,4.0,6.0,2.0,3.0,2.0,4.0,6.0,4.0
GR,0.8137996,1.0,1.0,3.0,1.0,,58.0,12.0,2,1,1.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0
GR,1.474138,1.0,1.0,3.0,1.0,,48.0,15.0,2,1,,5.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,6.0,3.0,6.0,5.0,3.0,6.0,5.0,4.0
GR,1.331625,1.0,1.0,3.0,1.0,,49.0,12.0,2,1,,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0
GR,2.396071,2.0,1.0,2.0,0.0,3.0,21.0,12.0,1,0,,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0
GR,0.778494,3.0,0.0,2.0,0.0,,53.0,12.0,1,0,2.0,6.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
GR,0.18558928,2.0,1.0,2.0,0.0,5.0,38.0,22.0,2,1,2.0,5.0,2.0,5.0,3.0,6.0,5.0,3.0,3.0,4.0,4.0,6.0,3.0,3.0,6.0,2.0,4.0,2.0,5.0,6.0,5.0,5.0
GR,0.3660112,1.0,1.0,2.0,0.0,,87.0,12.0,2,1,1.0,2.0,,4.0,,6.0,2.0,,2.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,,2.0,3.0,3.0,5.0,3.0
GR,0.4314195,2.0,1.0,1.0,0.0,,76.0,12.0,2,1,,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
GR,0.35166287,1.0,1.0,3.0,1.0,,64.0,12.0,1,0,1.0,3.0,5.0,5.0,4.0,6.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,6.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0
GR,0.4820344,1.0,1.0,3.0,1.0,,76.0,,2,1,,2.0,,6.0,2.0,6.0,2.0,3.0,4.0,6.0,,5.0,6.0,5.0,5.0,4.0,2.0,3.0,6.0,5.0,6.0,3.0
GR,0.50462323,1.0,1.0,3.0,1.0,,63.0,12.0,2,1,1.0,6.0,,4.0,2.0,5.0,3.0,2.0,,4.0,5.0,3.0,5.0,4.0,5.0,,4.0,3.0,4.0,6.0,5.0,4.0
GR,0.6501074,2.0,1.0,1.0,0.0,8.0,38.0,15.0,1,0,1.0,4.0,3.0,5.0,3.0,6.0,5.0,4.0,5.0,3.0,3.0,5.0,6.0,4.0,6.0,2.0,5.0,5.0,6.0,6.0,5.0,5.0
GR,1.6229755,2.0,1.0,2.0,0.0,,20.0,14.0,2,1,1.0,3.0,4.0,3.0,4.0,3.0,6.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0
GR,0.7850207,4.0,0.0,3.0,1.0,,26.0,12.0,1,0,2.0,6.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,6.0,5.0
GR,1.9930966,2.0,1.0,2.0,0.0,,71.0,14.0,1,0,1.0,3.0,2.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0
GR,0.39357057,1.0,1.0,3.0,1.0,,75.0,,2,1,,4.0,3.0,4.0,2.0,4.0,5.0,2.0,3.0,5.0,,3.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,4.0,5.0
GR,1.3853544,1.0,1.0,3.0,1.0,5.0,60.0,9.0,1,0,2.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,3.0,6.0
GR,0.4670224,2.0,1.0,2.0,0.0,,19.0,12.0,2,1,,5.0,2.0,5.0,4.0,3.0,5.0,2.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,4.0,4.0,6.0
GR,0.79618627,2.0,1.0,4.0,1.0,3.0,59.0,14.0,1,0,1.0,3.0,6.0,6.0,4.0,6.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0
GR,0.35895407,3.0,0.0,2.0,0.0,3.0,21.0,12.0,2,1,1.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
GR,3.3912416,2.0,1.0,3.0,1.0,,,9.0,2,1,1.0,5.0,6.0,6.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
GR,2.5248568,1.0,1.0,3.0,1.0,,33.0,12.0,2,1,,4.0,3.0,5.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,6.0,5.0,3.0,4.0
GR,2.1053822,2.0,1.0,3.0,1.0,,41.0,12.0,1,0,2.0,4.0,5.0,,6.0,4.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,6.0,2.0,2.0,5.0,4.0,2.0,4.0,,5.0
GR,0.98501956,5.0,0.0,4.0,1.0,4.0,72.0,,2,1,,,,5.0,5.0,5.0,4.0,4.0,5.0,,2.0,5.0,5.0,,5.0,,3.0,2.0,5.0,5.0,6.0,5.0
GR,0.75923026,2.0,1.0,3.0,1.0,,37.0,15.0,1,0,1.0,6.0,3.0,5.0,6.0,4.0,5.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,6.0,4.0,5.0,6.0,4.0,5.0,6.0
GR,2.0240073,2.0,1.0,3.0,1.0,,47.0,18.0,1,0,1.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0
GR,0.6143505,3.0,0.0,3.0,1.0,,59.0,,1,0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,6.0,6.0,4.0
GR,0.8975375,2.0,1.0,4.0,1.0,,40.0,14.0,2,1,3.0,6.0,4.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,,2.0,5.0,3.0,4.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0
GR,0.23186553,2.0,1.0,1.0,0.0,,47.0,18.0,1,0,2.0,5.0,3.0,6.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,,2.0,4.0,3.0,4.0,5.0
GR,0.58830726,1.0,1.0,2.0,0.0,,80.0,12.0,1,0,2.0,5.0,6.0,4.0,5.0,6.0,5.0,,4.0,5.0,5.0,6.0,5.0,5.0,6.0,,2.0,5.0,5.0,2.0,4.0,5.0
GR,1.0083382,1.0,1.0,2.0,0.0,,64.0,22.0,2,1,2.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,6.0,5.0,5.0,,4.0,4.0,4.0,5.0,5.0,3.0
GR,1.0895969,1.0,1.0,2.0,0.0,,43.0,17.0,1,0,1.0,5.0,3.0,6.0,4.0,4.0,6.0,2.0,4.0,2.0,4.0,6.0,5.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0
GR,0.8975375,1.0,1.0,2.0,0.0,,43.0,12.0,2,1,1.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,5.0,,5.0,,4.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0
GR,0.7850207,8.0,,2.0,0.0,4.0,27.0,12.0,1,0,1.0,6.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,6.0,4.0,4.0,6.0,3.0,5.0,4.0,3.0,3.0,6.0,5.0,5.0,5.0
GR,0.5200569,1.0,1.0,3.0,1.0,3.0,52.0,12.0,1,0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
GR,0.35936287,1.0,1.0,2.0,0.0,,38.0,12.0,2,1,1.0,5.0,3.0,6.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,5.0,6.0,3.0,5.0,5.0,2.0,,5.0,5.0,4.0,4.0
GR,1.8100917,3.0,0.0,2.0,0.0,,53.0,15.0,2,1,2.0,6.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,4.0
GR,0.99044067,1.0,1.0,2.0,0.0,,74.0,10.0,1,0,1.0,2.0,2.0,4.0,,6.0,2.0,3.0,4.0,5.0,4.0,6.0,5.0,2.0,6.0,,5.0,6.0,5.0,3.0,5.0,2.0
GR,2.7863529,1.0,1.0,3.0,1.0,,78.0,4.0,2,1,,2.0,,5.0,3.0,6.0,3.0,,3.0,5.0,2.0,4.0,6.0,2.0,6.0,2.0,3.0,2.0,5.0,5.0,5.0,2.0
GR,1.2302343,1.0,1.0,3.0,1.0,5.0,27.0,16.0,2,1,1.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0
GR,1.5468636,1.0,1.0,1.0,0.0,,57.0,16.0,1,0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,3.0
GR,1.0135808,2.0,1.0,2.0,0.0,,58.0,17.0,2,1,1.0,6.0,3.0,6.0,4.0,5.0,2.0,3.0,2.0,3.0,5.0,6.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0
GR,2.8340306,1.0,1.0,3.0,1.0,,42.0,9.0,2,1,3.0,3.0,3.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,,4.0,4.0,5.0,4.0,4.0,3.0
GR,1.3915993,1.0,1.0,2.0,0.0,5.0,53.0,12.0,1,0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,4.0
GR,0.32671797,2.0,1.0,2.0,0.0,,,12.0,1,0,2.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,6.0,3.0,4.0,6.0,5.0,5.0,6.0,4.0
GR,0.8879308,3.0,0.0,3.0,1.0,,56.0,12.0,2,1,1.0,2.0,3.0,4.0,,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0
GR,0.4370862,1.0,1.0,3.0,1.0,,41.0,12.0,1,0,1.0,6.0,3.0,5.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,3.0,5.0,5.0,5.0,4.0,6.0,5.0
GR,0.53716916,3.0,0.0,3.0,1.0,,52.0,16.0,2,1,1.0,5.0,3.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,5.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0
GR,0.5180491,1.0,1.0,2.0,0.0,,63.0,20.0,1,0,1.0,4.0,4.0,5.0,5.0,6.0,2.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,3.0,5.0
GR,0.581145,1.0,1.0,2.0,0.0,,45.0,16.0,1,0,2.0,2.0,5.0,4.0,,5.0,2.0,4.0,2.0,4.0,,6.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0
GR,1.3837149,1.0,1.0,3.0,1.0,3.0,,,2,1,,6.0,4.0,6.0,5.0,6.0,4.0,5.0,2.0,4.0,3.0,6.0,5.0,5.0,6.0,2.0,6.0,3.0,6.0,6.0,5.0,4.0
GR,2.0094995,2.0,1.0,2.0,0.0,8.0,65.0,16.0,2,1,1.0,4.0,4.0,5.0,3.0,6.0,4.0,3.0,,2.0,3.0,4.0,6.0,2.0,5.0,4.0,6.0,4.0,6.0,4.0,5.0,6.0
GR,0.47517803,1.0,1.0,2.0,0.0,8.0,46.0,18.0,1,0,2.0,6.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0
GR,0.35107866,2.0,1.0,3.0,1.0,3.0,36.0,14.0,1,0,1.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0
GR,1.0231985,3.0,0.0,3.0,1.0,,59.0,,2,1,2.0,4.0,5.0,4.0,4.0,6.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,4.0,4.0,3.0,6.0,5.0
GR,0.62609905,2.0,1.0,1.0,0.0,3.0,52.0,20.0,2,1,1.0,4.0,5.0,4.0,3.0,5.0,5.0,6.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,6.0,6.0
GR,1.3754773,1.0,1.0,3.0,1.0,,76.0,,2,1,,3.0,,5.0,,6.0,2.0,3.0,4.0,5.0,2.0,3.0,5.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,6.0,3.0
GR,0.59692043,2.0,1.0,2.0,0.0,,28.0,13.0,1,0,1.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,2.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
GR,2.1301534,2.0,1.0,2.0,0.0,,40.0,9.0,1,0,2.0,5.0,2.0,6.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,,6.0,,4.0,,4.0,4.0,6.0,-1.0
GR,2.156718,2.0,1.0,4.0,1.0,2.0,33.0,12.0,1,0,1.0,5.0,4.0,5.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0
GR,0.9565848,1.0,1.0,4.0,1.0,,45.0,10.0,1,0,1.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
GR,0.24891737,1.0,1.0,1.0,0.0,,37.0,12.0,2,1,2.0,5.0,,6.0,,5.0,5.0,5.0,5.0,5.0,2.0,6.0,6.0,2.0,6.0,,4.0,,6.0,3.0,5.0,6.0
GR,3.053498,2.0,1.0,2.0,0.0,,26.0,17.0,1,0,2.0,6.0,2.0,6.0,3.0,6.0,5.0,2.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0
GR,0.16523306,5.0,0.0,2.0,0.0,4.0,38.0,16.0,2,1,1.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0
GR,1.0537373,1.0,1.0,3.0,1.0,4.0,65.0,12.0,1,0,2.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
GR,0.89125997,3.0,0.0,3.0,1.0,,61.0,15.0,2,1,1.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,,4.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0
GR,0.36127192,1.0,1.0,2.0,0.0,,53.0,12.0,2,1,1.0,4.0,,6.0,,5.0,2.0,2.0,3.0,,2.0,6.0,4.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,6.0,5.0
GR,1.033271,1.0,1.0,4.0,1.0,,63.0,14.0,2,1,1.0,4.0,4.0,6.0,5.0,6.0,5.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0
GR,3.8439424,1.0,1.0,3.0,1.0,,60.0,,2,1,2.0,4.0,4.0,6.0,5.0,6.0,5.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,6.0,,4.0,5.0,4.0,4.0,5.0,3.0
GR,0.32781973,1.0,1.0,3.0,1.0,,57.0,9.0,2,1,1.0,5.0,2.0,6.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,4.0,6.0,3.0,5.0,4.0,6.0,5.0,6.0,5.0
